Id,SalePrice
1617,86094.77
1618,118392.97
1619,135076.66
1620,153983.7
1621,139047.42
1622,146586.14
1623,289312.6
1624,199664.23
1625,110822.54
1626,156222.39
1627,192991.53
1628,299772.4
1629,182843.6
1630,344281.25
1631,236169.47
1632,248148.94
1633,178702.42
1634,185058.89
1635,175319.72
1636,147715.12
1637,199470.69
1638,189015.4
1639,176335.38
1640,275943.2
1641,182967.1
1642,229877.23
1643,218862.27
1644,241048.08
1645,197909.33
1646,163997.66
1647,147059.56
1648,125193.35
1649,141872.12
1650,111332.18
1651,121467.64
1652,100006.64
1653,97315.82
1654,143540.77
1655,148134.81
1656,137127.67
1657,147424.8
1658,136412.75
1659,115916.84
1660,157346.8
1661,433965.6
1662,456126.8
1663,379708.97
1664,436748.2
1665,335925.8
1666,357757.28
1667,408837.06
1668,349563.84
1669,289482.06
1670,340683.9
1671,269126.38
1672,429185.94
1673,310237.66
1674,259543.25
1675,176346.14
1676,182479.0
1677,211958.31
1678,400317.0
1679,374983.28
1680,339948.16
1681,233951.98
1682,307369.56
1683,175453.2
1684,177806.88
1685,175373.73
1686,160614.45
1687,167441.92
1688,188516.75
1689,200176.16
1690,198627.1
1691,174350.98
1692,277993.16
1693,173299.17
1694,187445.95
1695,166038.61
1696,295531.28
1697,172384.66
1698,397347.97
1699,368021.62
1700,255867.61
1701,248690.05
1702,258177.33
1703,247773.42
1704,291232.66
1705,234170.73
1706,459308.12
1707,211651.89
1708,201798.11
1709,277686.3
1710,221121.17
1711,267026.16
1712,263217.44
1713,280273.44
1714,222887.97
1715,202154.27
1716,193547.42
1717,168337.9
1718,123573.72
1719,197080.61
1720,256330.94
1721,161286.6
1722,121421.664
1723,161611.17
1724,195298.86
1725,256492.08
1726,184704.5
1727,143517.78
1728,172228.56
1729,176195.67
1730,153789.1
1731,117926.336
1732,118478.36
1733,110684.7
1734,120206.25
1735,135744.81
1736,110765.375
1737,343940.94
1738,233660.33
1739,246895.25
1740,213027.48
1741,179781.38
1742,171880.2
1743,170534.0
1744,325350.22
1745,227330.42
1746,181877.17
1747,238650.47
1748,239187.06
1749,148608.12
1750,117131.21
1751,249052.47
1752,108173.81
1753,142657.12
1754,185060.66
1755,178806.23
1756,124964.56
1757,121692.35
1758,148173.39
1759,176041.33
1760,150622.8
1761,131094.06
1762,180787.19
1763,173989.39
1764,109150.4
1765,153483.61
1766,176193.16
1767,216808.11
1768,149996.81
1769,175283.61
1770,143718.16
1771,120982.664
1772,135138.23
1773,138480.5
1774,132862.56
1775,146236.8
1776,127642.97
1777,109309.26
1778,135945.22
1779,116893.08
1780,180150.55
1781,128005.99
1782,67882.08
1783,154985.67
1784,107081.71
1785,123920.445
1786,133773.9
1787,159150.84
1788,43776.418
1789,94015.125
1790,76366.945
1791,184132.55
1792,159097.88
1793,129338.38
1794,142766.28
1795,142890.92
1796,125907.32
1797,105141.94
1798,121847.266
1799,107988.38
1800,135555.16
1801,144774.36
1802,127313.14
1803,138425.3
1804,145639.17
1805,132690.86
1806,119006.516
1807,135350.28
1808,122210.47
1809,131592.34
1810,146710.34
1811,89195.96
1812,99599.47
1813,120494.91
1814,91820.72
1815,47769.89
1816,101086.336
1817,115125.055
1818,144467.9
1819,123209.04
1820,61386.973
1821,103482.84
1822,158273.4
1823,46787.273
1824,130264.56
1825,127167.04
1826,105265.04
1827,95903.516
1828,124410.2
1829,97772.664
1830,150180.31
1831,148271.48
1832,80462.88
1833,140705.78
1834,117800.78
1835,115253.695
1836,115405.15
1837,84062.38
1838,126483.555
1839,84063.75
1840,159065.11
1841,137667.39
1842,94279.27
1843,127267.13
1844,138782.06
1845,146371.3
1846,154306.22
1847,178959.61
1848,50869.266
1849,111165.92
1850,111374.445
1851,154217.81
1852,117405.55
1853,131695.42
1854,161920.33
1855,141446.3
1856,226556.03
1857,146806.22
1858,136880.6
1859,114820.13
1860,144862.62
1861,115849.65
1862,295291.53
1863,263742.38
1864,263753.7
1865,324250.6
1866,343759.6
1867,241122.8
1868,310693.62
1869,209471.55
1870,228153.58
1871,257753.69
1872,164584.27
1873,253015.48
1874,154192.52
1875,212230.36
1876,197439.55
1877,207155.55
1878,205065.72
1879,139055.52
1880,127912.16
1881,251530.11
1882,264440.0
1883,197032.69
1884,219375.28
1885,262833.4
1886,301517.38
1887,203429.53
1888,279799.12
1889,164569.52
1890,118758.336
1891,134960.64
1892,91589.22
1893,123726.43
1894,125082.84
1895,131239.42
1896,133506.02
1897,112846.88
1898,115160.414
1899,149175.11
1900,136456.86
1901,178033.73
1902,141486.23
1903,210230.44
1904,130153.55
1905,197755.94
1906,160072.06
1907,210830.95
1908,112353.34
1909,134990.5
1910,124432.74
1911,218953.08
1912,307475.1
1913,134657.36
1914,58507.465
1915,306558.97
1916,57345.25
1917,239829.12
1918,137615.14
1919,171236.72
1920,138975.17
1921,407717.28
1922,316127.94
1923,219970.47
1924,217191.38
1925,194763.0
1926,415861.88
1927,126479.58
1928,129937.38
1929,117171.77
1930,138978.48
1931,138153.23
1932,147359.58
1933,185995.39
1934,178877.36
1935,178316.31
1936,191997.83
1937,182793.39
1938,174386.23
1939,221079.2
1940,167764.95
1941,172373.31
1942,193514.02
1943,209459.75
1944,363055.12
1945,419079.94
1946,144217.1
1947,319136.2
1948,171347.81
1949,258968.16
1950,181588.78
1951,266574.03
1952,217023.88
1953,169276.78
1954,189187.81
1955,147819.83
1956,294106.62
1957,148332.6
1958,331016.6
1959,146788.98
1960,120058.68
1961,122892.08
1962,99135.31
1963,99695.92
1964,116831.78
1965,151634.86
1966,139653.55
1967,279005.6
1968,429145.0
1969,401876.12
1970,418480.1
1971,472171.2
1972,401209.06
1973,283919.25
1974,344786.6
1975,457209.94
1976,280412.2
1977,392710.47
1978,394967.03
1979,339313.97
1980,194983.05
1981,329204.8
1982,226092.62
1983,212116.44
1984,161783.42
1985,209381.67
1986,198617.62
1987,177055.58
1988,174261.39
1989,199649.2
1990,220307.2
1991,229623.72
1992,210810.05
1993,166162.64
1994,236449.14
1995,191207.72
1996,240468.1
1997,326500.6
1998,359003.06
1999,280018.56
2000,350047.22
2001,277809.22
2002,236364.14
2003,271335.47
2004,263197.88
2005,208581.48
2006,229858.16
2007,249618.88
2008,220671.83
2009,192703.16
2010,191648.42
2011,139425.47
2012,174987.14
2013,181644.72
2014,183471.02
2015,213009.61
2016,198973.84
2017,197937.27
2018,109706.21
2019,135505.66
2020,104355.66
2021,94040.055
2022,179824.42
2023,150538.08
2024,268181.5
2025,384247.88
2026,161290.3
2027,152331.89
2028,149228.89
2029,169314.72
2030,264545.7
2031,218460.64
2032,239297.03
2033,253514.5
2034,170076.16
2035,226714.9
2036,186628.47
2037,189797.19
2038,289281.16
2039,227434.08
2040,328133.16
2041,304981.1
2042,203307.34
2043,181481.1
2044,164831.83
2045,220644.89
2046,139710.97
2047,150798.88
2048,135631.33
2049,138968.67
2050,183839.53
2051,100789.18
2052,122920.914
2053,150394.86
2054,85264.195
2055,159002.17
2056,148499.19
2057,103640.47
2058,217886.16
2059,140189.98
2060,167903.4
2061,161553.38
2062,131583.19
2063,121696.875
2064,153092.84
2065,118658.15
2066,178821.25
2067,127530.17
2068,142664.06
2069,80497.04
2070,110215.125
2071,91714.91
2072,129715.51
2073,127510.234
2074,180342.9
2075,141657.7
2076,111401.53
2077,156420.08
2078,122044.39
2079,130694.86
2080,118634.95
2081,124767.484
2082,130757.195
2083,142204.0
2084,101601.09
2085,116347.89
2086,107763.586
2087,117209.99
2088,91752.62
2089,77117.695
2090,124134.3
2091,119996.984
2092,115897.61
2093,110736.76
2094,100637.04
2095,157381.0
2096,72270.71
2097,87426.805
2098,148452.73
2099,46145.266
2100,87944.09
2101,112763.51
2102,116369.75
2103,110044.35
2104,136808.55
2105,123017.78
2106,59102.477
2107,213480.81
2108,115070.5
2109,102041.46
2110,124796.52
2111,134806.4
2112,132202.67
2113,118154.86
2114,104117.48
2115,158344.97
2116,100093.95
2117,156122.61
2118,117131.55
2119,109451.12
2120,110857.32
2121,90173.39
2122,98264.734
2123,79942.92
2124,153554.17
2125,109391.43
2126,142994.52
2127,153528.55
2128,121041.29
2129,82566.92
2130,139357.14
2131,138742.62
2132,109603.83
2133,110483.695
2134,112398.47
2135,86643.67
2136,78846.87
2137,111129.46
2138,139362.98
2139,151306.95
2140,129555.41
2141,146307.25
2142,134440.25
2143,147905.7
2144,121316.8
2145,142388.83
2146,167070.75
2147,137199.75
2148,138846.8
2149,151104.64
2150,271082.78
2151,105514.9
2152,184645.86
2153,150765.94
2154,113464.36
2155,138916.06
2156,256495.5
2157,229965.16
2158,252315.98
2159,209621.83
2160,163647.55
2161,247854.72
2162,389826.84
2163,357495.0
2164,261873.89
2165,221143.1
2166,155109.58
2167,221094.39
2168,202244.52
2169,201105.53
2170,224378.53
2171,156343.27
2172,127989.03
2173,179264.17
2174,221578.19
2175,303726.6
2176,342866.75
2177,253734.36
2178,220260.16
2179,133014.19
2180,226519.53
2181,182733.08
2182,227268.64
2183,188917.73
2184,117368.16
2185,124700.75
2186,135608.81
2187,157110.78
2188,149569.28
2189,190750.2
2190,74219.47
2191,78742.12
2192,86639.05
2193,104437.0
2194,101952.65
2195,111971.91
2196,95893.64
2197,115386.0
2198,153515.66
2199,171259.75
2200,142659.31
2201,146486.92
2202,212844.92
2203,142447.36
2204,197385.14
2205,117244.42
2206,120166.24
2207,209588.23
2208,262022.53
2209,211452.16
2210,117823.03
2211,104711.75
2212,105663.94
2213,102613.12
2214,129605.95
2215,92222.74
2216,144834.86
2217,55115.21
2218,78995.74
2219,69975.47
2220,73121.36
2221,310110.75
2222,258533.84
2223,289464.1
2224,224360.55
2225,117702.52
2226,190830.08
2227,195384.92
2228,274730.6
2229,239691.7
2230,157926.33
2231,212256.27
2232,179292.03
2233,174238.62
2234,226623.89
2235,223628.27
2236,255399.53
2237,345311.12
2238,207243.69
2239,112105.89
2240,153845.12
2241,157964.6
2242,115577.84
2243,122229.82
2244,108476.086
2245,103847.74
2246,147560.53
2247,99409.96
2248,116611.71
2249,118173.45
2250,133798.4
2251,111464.55
2252,164346.5
2253,154922.86
2254,172537.62
2255,182816.75
2256,177316.14
2257,201277.25
2258,167386.2
2259,174908.39
2260,139080.05
2261,186189.2
2262,190215.58
2263,410297.12
2264,433570.94
2265,161695.66
2266,296420.7
2267,363139.97
2268,395408.75
2269,144918.86
2270,198124.23
2271,238294.55
2272,200880.69
2273,173113.83
2274,189299.17
2275,166964.19
2276,202279.62
2277,185966.48
2278,150542.95
2279,125595.63
2280,119772.44
2281,168999.34
2282,195162.94
2283,107390.664
2284,121960.62
2285,141062.52
2286,115157.45
2287,361939.9
2288,281464.3
2289,393643.38
2290,416008.25
2291,319243.66
2292,461125.16
2293,415370.0
2294,451575.25
2295,424212.06
2296,286954.12
2297,330064.9
2298,334705.84
2299,393988.16
2300,345605.0
2301,292326.78
2302,254699.03
2303,243244.42
2304,250378.7
2305,182281.94
2306,176230.47
2307,180107.1
2308,220442.77
2309,273385.38
2310,217964.1
2311,183151.62
2312,178947.31
2313,173334.7
2314,162258.23
2315,182409.58
2316,185701.19
2317,184513.12
2318,184859.22
2319,186527.4
2320,187194.78
2321,233922.53
2322,168895.1
2323,197617.75
2324,172959.05
2325,216863.33
2326,173898.81
2327,214264.23
2328,235165.06
2329,186604.62
2330,176130.33
2331,421539.9
2332,422112.34
2333,353270.44
2334,253487.42
2335,284491.4
2336,340957.9
2337,193360.53
2338,283868.88
2339,211891.62
2340,419104.34
2341,205564.03
2342,237666.33
2343,217165.28
2344,221174.11
2345,246235.9
2346,232264.89
2347,203636.25
2348,253791.95
2349,183747.33
2350,296749.94
2351,269050.16
2352,262345.34
2353,251927.19
2354,130185.83
2355,130051.19
2356,158582.23
2357,190186.92
2358,198469.55
2359,129907.4
2360,113232.6
2361,137396.55
2362,263092.47
2363,142079.14
2364,161127.17
2365,223351.83
2366,195847.95
2367,221076.05
2368,214603.9
2369,218421.27
2370,170976.3
2371,165883.83
2372,179012.86
2373,264599.2
2374,348670.88
2375,260323.36
2376,294981.34
2377,379661.16
2378,155692.02
2379,195570.23
2380,147765.56
2381,172898.69
2382,211242.33
2383,211349.73
2384,241301.31
2385,154852.27
2386,139691.11
2387,131758.73
2388,95145.664
2389,124261.266
2390,168315.75
2391,144501.66
2392,120303.38
2393,170597.28
2394,142236.95
2395,222382.22
2396,151902.19
2397,213662.28
2398,130277.11
2399,59539.727
2400,55729.22
2401,111294.28
2402,140918.64
2403,132296.25
2404,150354.56
2405,164146.47
2406,143002.7
2407,123372.24
2408,145073.88
2409,121270.3
2410,165460.86
2411,116191.1
2412,171596.05
2413,132874.6
2414,150145.52
2415,127672.43
2416,129666.53
2417,133895.67
2418,127972.914
2419,126204.74
2420,127041.7
2421,139418.16
2422,109372.34
2423,124741.91
2424,159869.0
2425,196200.16
2426,131147.6
2427,142282.67
2428,172897.2
2429,115812.53
2430,128548.305
2431,112572.04
2432,139161.25
2433,137849.34
2434,135231.45
2435,146295.66
2436,102041.266
2437,107386.46
2438,119852.88
2439,99562.43
2440,112620.68
2441,92898.46
2442,97269.984
2443,114231.98
2444,134760.12
2445,84724.6
2446,135200.25
2447,198499.08
2448,126144.94
2449,105379.75
2450,147447.16
2451,133559.25
2452,211260.27
2453,88416.625
2454,128426.99
2455,109238.18
2456,131215.52
2457,131055.82
2458,125523.555
2459,106968.516
2460,129275.37
2461,116360.43
2462,132637.84
2463,117127.86
2464,186024.31
2465,129672.09
2466,112500.45
2467,129738.15
2468,76541.79
2469,81355.63
2470,200325.5
2471,213959.38
2472,170112.81
2473,109155.6
2474,87319.9
2475,215351.4
2476,116703.055
2477,133422.14
2478,151798.5
2479,109948.055
2480,152927.52
2481,132973.34
2482,133382.58
2483,108820.914
2484,123646.69
2485,129126.89
2486,167966.83
2487,187587.23
2488,164202.2
2489,156934.08
2490,158193.89
2491,81851.05
2492,200030.36
2493,148301.75
2494,142253.5
2495,81533.03
2496,258553.08
2497,147314.19
2498,100778.8
2499,87129.82
2500,126704.49
2501,141759.88
2502,162269.23
2503,93204.88
2504,160593.47
2505,231248.19
2506,261064.23
2507,292609.03
2508,260075.47
2509,218401.27
2510,217977.4
2511,164370.95
2512,214572.6
2513,214371.95
2514,260131.77
2515,160430.6
2516,167158.25
2517,145521.44
2518,168905.4
2519,234222.78
2520,227080.38
2521,190220.66
2522,217029.88
2523,119351.24
2524,130491.98
2525,154375.55
2526,132602.44
2527,123461.695
2528,130446.94
2529,136546.69
2530,121850.87
2531,271922.22
2532,219084.88
2533,201373.44
2534,234921.62
2535,311786.53
2536,242232.34
2537,243822.73
2538,192353.75
2539,190848.64
2540,179511.2
2541,188984.4
2542,166933.45
2543,119939.21
2544,115993.695
2545,140530.66
2546,118303.47
2547,130374.555
2548,151185.5
2549,158819.7
2550,323511.75
2551,137792.03
2552,127295.414
2553,81372.93
2554,111377.414
2555,118905.44
2556,93428.7
2557,110634.05
2558,165192.52
2559,125108.25
2560,144322.62
2561,133254.92
2562,125397.445
2563,141230.5
2564,208711.22
2565,143323.28
2566,157725.39
2567,129948.414
2568,198108.17
2569,227101.6
2570,117407.0
2571,190314.11
2572,144205.69
2573,219885.31
2574,294979.66
2575,135036.72
2576,119926.055
2577,146017.03
2578,74504.836
2579,66696.28
2580,110156.39
2581,104537.64
2582,102538.58
2583,255363.98
2584,166798.98
2585,181834.86
2586,216468.45
2587,202032.84
2588,141378.06
2589,147856.62
2590,211524.56
2591,210113.78
2592,209062.22
2593,261091.38
2594,185045.31
2595,191570.03
2596,322854.66
2597,176154.69
2598,284636.88
2599,301744.9
2600,133328.27
2601,136473.53
2602,80201.11
2603,96430.49
2604,85230.46
2605,84136.81
2606,155512.75
2607,207859.66
2608,198491.89
2609,166246.97
2610,101533.77
2611,105491.56
2612,152924.16
2613,132265.97
2614,134625.77
2615,167895.4
2616,147539.42
2617,196027.53
2618,194225.1
2619,195282.47
2620,190540.94
2621,174064.73
2622,187762.1
2623,246494.12
2624,317693.78
2625,320169.9
2626,170609.0
2627,163216.6
2628,494167.62
2629,456318.7
2630,376558.28
2631,452430.9
2632,433087.03
2633,325534.56
2634,425457.1
2635,162260.4
2636,180550.61
2637,184421.12
2638,258412.81
2639,185424.4
2640,156638.47
2641,101546.45
2642,195782.03
2643,102678.22
2644,130695.734
2645,108333.0
2646,98474.02
2647,103854.086
2648,130004.56
2649,155075.42
2650,135826.78
2651,136459.2
2652,442730.78
2653,262589.88
2654,254959.06
2655,422393.03
2656,317873.2
2657,347172.12
2658,319527.53
2659,326204.6
2660,380476.7
2661,332126.8
2662,377478.0
2663,285638.66
2664,258686.77
2665,310143.88
2666,284588.0
2667,162713.97
2668,179312.72
2669,184667.69
2670,299415.84
2671,187593.14
2672,186732.45
2673,197527.5
2674,195722.3
2675,169269.69
2676,188750.61
2677,192810.5
2678,269444.06
2679,274841.2
2680,288563.38
2681,445423.0
2682,346711.22
2683,518643.38
2684,327572.22
2685,339090.44
2686,243856.69
2687,345779.72
2688,212107.34
2689,213797.22
2690,425594.66
2691,191913.8
2692,130500.81
2693,200278.89
2694,132659.61
2695,188288.56
2696,179664.48
2697,200621.27
2698,194397.25
2699,159511.88
2700,146930.17
2701,148593.95
2702,110812.82
2703,120673.5
2704,135610.38
2705,113471.07
2706,112647.42
2707,122543.67
2708,129361.58
2709,103600.65
2710,126772.54
2711,289598.84
2712,420460.28
2713,163212.7
2714,148652.36
2715,167779.03
2716,129453.02
2717,181081.73
2718,212187.27
2719,160192.25
2720,178187.3
2721,132134.73
2722,160844.69
2723,124859.14
2724,126385.766
2725,136073.25
2726,153598.11
2727,174804.34
2728,188273.48
2729,152044.95
2730,154631.34
2731,123652.11
2732,141532.25
2733,160074.2
2734,149756.67
2735,149690.42
2736,147874.55
2737,127900.2
2738,129650.45
2739,168276.6
2740,141886.19
2741,145329.9
2742,153973.56
2743,151168.64
2744,175335.78
2745,138645.81
2746,143459.2
2747,152178.84
2748,120968.01
2749,131379.67
2750,133869.5
2751,145104.17
2752,202047.88
2753,149628.06
2754,221820.48
2755,136385.7
2756,86606.0
2757,66818.77
2758,87257.71
2759,156150.3
2760,117976.055
2761,152203.23
2762,149504.11
2763,186059.8
2764,157368.1
2765,287258.88
2766,143357.45
2767,91585.375
2768,130538.53
2769,129759.555
2770,136263.36
2771,100932.21
2772,111922.58
2773,173101.78
2774,154183.11
2775,107256.17
2776,141595.7
2777,143668.69
2778,93334.305
2779,125544.266
2780,89456.555
2781,89707.47
2782,97853.82
2783,100683.6
2784,120197.08
2785,142406.2
2786,67732.64
2787,131405.61
2788,69527.45
2789,154325.5
2790,90852.375
2791,115329.01
2792,61642.516
2793,179244.84
2794,89000.445
2795,125499.375
2796,98530.67
2797,194331.45
2798,103610.625
2799,112582.555
2800,59576.137
2801,101013.97
2802,139952.47
2803,156479.16
2804,138741.83
2805,98011.375
2806,81708.17
2807,153751.4
2808,153707.28
2809,133605.62
2810,136062.34
2811,164394.3
2812,146134.19
2813,161557.55
2814,145302.05
2815,104316.25
2816,256572.56
2817,151279.53
2818,135751.8
2819,168381.58
2820,137581.55
2821,97645.01
2822,221906.61
2823,306480.9
2824,185425.47
2825,153906.47
2826,143244.84
2827,137448.7
2828,225711.52
2829,194775.64
2830,235346.56
2831,170153.05
2832,260417.97
2833,315665.5
2834,212649.34
2835,213374.16
2836,192970.19
2837,146838.97
2838,150377.08
2839,186802.98
2840,196888.23
2841,211267.31
2842,231997.9
2843,156441.11
2844,170526.84
2845,120085.25
2846,219161.58
2847,211334.02
2848,212018.77
2849,208236.44
2850,292857.22
2851,222591.64
2852,241472.58
2853,263748.4
2854,137292.16
2855,201231.56
2856,204966.98
2857,187892.31
2858,199735.66
2859,127732.23
2860,128246.95
2861,124058.555
2862,181453.06
2863,114488.164
2864,226885.12
2865,137214.8
2866,133629.19
2867,95787.25
2868,101792.93
2869,110528.06
2870,126850.42
2871,85444.74
2872,49817.094
2873,101130.695
2874,152584.73
2875,110811.87
2876,169598.67
2877,141692.42
2878,167474.19
2879,160901.3
2880,105843.555
2881,132722.62
2882,193335.28
2883,199287.19
2884,200635.42
2885,189920.67
2886,240260.64
2887,83439.555
2888,135516.12
2889,53991.69
2890,78054.05
2891,136328.75
2892,51747.96
2893,87882.48
2894,60870.0
2895,285800.78
2896,262967.8
2897,223651.94
2898,144463.22
2899,215537.77
2900,151952.33
2901,200746.23
2902,193020.8
2903,368547.06
2904,356764.78
2905,84611.64
2906,198450.62
2907,109124.79
2908,143164.55
2909,134365.64
2910,79254.11
2911,77099.9
2912,143716.23
2913,78356.33
2914,73179.336
2915,81110.516
2916,76521.86
2917,164418.14
2918,117297.88
2919,217349.27
